cod_pais;nom_pais;REGION;cod_provincia;nom_provincia;cod_depto;nom_depto;año_De_registro;produccion_por tipo;cantidad_de_producciones;produce_la_materia_prima
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2012;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2012;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;ABONO ORGÁNICO;1;1
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;CHACINADOS;1;1
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;DULCES;6;5
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;HARINAS;2;2
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;MERMELADAS;2;2
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;PANIFICADOS;5;0
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;QUESOS;4;4
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2009;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2009;EMBUTIDOS;1;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2010;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2012;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2015;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2016;CONSERVAS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;ARROPES;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;EMBUTIDOS;1;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;LEÑA;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;PULPAS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;QUESOS;10;7
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;RODRIGONES;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;DULCES;7;6
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;HARINAS;5;5
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;LADRILLERIA;9;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;QUESOS;17;17
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2011;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2012;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2012;MERMELADAS;1;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2012;QUESOS;7;7
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2013;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2013;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2013;QUESOS;5;4
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2014;CHACINADOS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2014;CONSERVAS;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2014;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2014;HARINAS;4;2
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2014;QUESOS;11;9
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2015;QUESOS;3;3
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2009;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2010;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2010;QUESOS;1;0
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2011;LADRILLERIA;2;1
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2011;MADERA - ASERRADO;2;0
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2016;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2011;LADRILLERIA;7;7
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2012;LADRILLERIA;5;0
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2014;PANIFICADOS;2;1
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2009;HARINAS;24;24
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2009;MIEL - FRACCIONAMIENTO;3;3
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;BEBIDAS;1;1
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;HARINAS;6;6
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;LECHE;1;0
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;PANIFICADOS;3;0
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;QUESOS;3;3
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2011;HARINAS;22;22
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2011;MIEL - FRACCIONAMIENTO;2;2
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2011;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2011;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2012;HARINAS;5;5
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2012;MADERA - ASERRADO;1;0
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2012;MIEL - FRACCIONAMIENTO;4;4
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2012;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2009;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2009;HORTALIZAS - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2009;LEÑA;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;DULCES;4;4
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;HARINAS;2;2
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;LEÑA;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2011;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2011;LEÑA;3;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2011;QUESOS;3;3
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2012;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2012;EMBUTIDOS;2;2
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2012;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2012;MADERA - ASERRADO;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2012;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2013;LADRILLERIA;43;27
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2014;LADRILLERIA;5;5
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2014;OTROS PRODUCTOS;1;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;ABONO ORGÁNICO;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;DULCES;2;2
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;EMBUTIDOS;3;3
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;LEÑA;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;PANIFICADOS;7;4
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2009;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2009;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2009;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;CONFITURAS;2;2
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;CONSERVAS;1;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;DULCES;6;5
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;LECHE;2;2
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;QUESOS;4;4
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2011;DULCES;4;4
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2011;ENCURTIDOS;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2011;LADRILLERIA;8;2
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2011;MIEL - FRACCIONAMIENTO;1;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2011;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2012;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2012;LADRILLERIA;4;3
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2013;DULCES;15;2
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2013;LADRILLERIA;7;3
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2013;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2014;CHACINADOS;2;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2014;DULCES;7;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2014;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2015;DULCES;3;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2015;LADRILLERIA;3;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2015;PANIFICADOS;4;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2009;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2009;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2010;DULCES;6;4
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2010;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2010;LECHE;3;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2010;PANIFICADOS;3;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2010;QUESOS;8;7
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;DULCES;4;2
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;EMBUTIDOS;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;ENCURTIDOS;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;HARINAS;2;2
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;JALEAS;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;LACTEOS;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;MERMELADAS;2;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;PANIFICADOS;4;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;QUESOS;5;4
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2013;DULCES;2;2
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2013;HARINAS;2;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2013;PANIFICADOS;2;1
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2015;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2009;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2010;ADEREZOS;4;4
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2010;HARINAS;36;36
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2010;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2011;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2014;LADRILLERIA;10;6
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2015;LADRILLERIA;3;3
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2010;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2012;HARINAS;2;2
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2012;MIEL - FRACCIONAMIENTO;2;2
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2013;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2013;PULPAS;1;1
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2011;QUESOS;10;10
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2012;QUESOS;6;6
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2013;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2013;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2014;LADRILLERIA;4;3
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2014;LEÑA;1;0
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2014;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2014;POSTES;2;0
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2015;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2015;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;2015;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2009;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2011;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2012;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2012;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2013;DULCES;2;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2013;LADRILLERIA;2;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2013;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2013;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2013;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2014;LADRILLERIA;27;15
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;2014;POSTES;2;1
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2011;LADRILLERIA;3;1
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2011;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2012;CONFITURAS;1;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2012;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2012;MADERA - ASERRADO;1;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2012;POSTES;2;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2012;QUESOS;3;3
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2013;LADRILLERIA;1;1
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2013;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2013;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2013;POSTES;1;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2014;CHACINADOS;2;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2014;CONSERVAS;1;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2014;LADRILLERIA;20;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2014;MADERA - ASERRADO;2;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2014;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2015;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2015;LADRILLERIA;16;0
32;Argentina;NEA;18;CORRIENTES;119;PASO DE LOS LIBRES;2015;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;ACEITES;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;BEBIDAS;2;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;CONSERVAS;2;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;DULCES;9;4
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;EMBUTIDOS;2;2
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;FRUTAS - DESHIDRATADO;2;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;HARINAS;2;2
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;JALEAS;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;MERMELADAS;4;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;PANIFICADOS;6;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2009;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2010;CARBON;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2010;DULCES;2;2
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2010;EMBUTIDOS;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2010;HARINAS;3;3
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2010;LADRILLERIA;5;5
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2010;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;CHACINADOS;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;DULCES;5;3
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;LADRILLERIA;7;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;LEÑA;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;OTROS PRODUCTOS;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2011;QUESOS;6;6
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2012;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2012;LADRILLERIA;2;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2012;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2012;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2014;DULCES;2;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2015;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2015;LADRILLERIA;3;1
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2015;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;2015;QUESOS;3;3
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;Sin dato;PANIFICADOS;1;0
32;Argentina;NEA;18;CORRIENTES;126;SALADAS;Sin dato;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2009;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2009;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2009;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;DULCES;3;3
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;LEÑA;2;2
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;MERMELADAS;2;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;MIEL - FRACCIONAMIENTO;2;2
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;PANIFICADOS;2;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2010;QUESOS;8;8
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2011;BEBIDAS;1;0
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2011;CHACINADOS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2011;DULCES;5;3
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2011;LADRILLERIA;4;3
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2011;PANIFICADOS;2;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2011;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2012;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2013;CONSERVAS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2013;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2013;ENCURTIDOS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2013;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2013;PANIFICADOS;3;0
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2014;LADRILLERIA;2;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2014;LECHE;2;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2014;LEÑA;3;0
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2014;PANIFICADOS;2;0
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2014;POSTES;3;0
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2014;QUESOS;4;3
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2015;DULCES;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2015;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;133;SAN COSME;2015;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2009;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2009;HARINAS;3;3
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2010;DULCES;1;0
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2010;HARINAS;4;4
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2010;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2010;MERMELADAS;2;2
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2010;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2010;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2011;DULCES;2;2
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2011;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2011;LADRILLERIA;4;4
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2011;MERMELADAS;1;1
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2012;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2012;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2012;QUESOS;3;3
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2014;HARINAS;2;1
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2014;QUESOS;1;1
32;Argentina;NEA;18;CORRIENTES;140;SAN LUIS DEL PALMAR;2015;QUESOS;6;6
32;Argentina;NEA;18;CORRIENTES;147;SAN MARTIN;2015;LADRILLERIA;4;0
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2009;HARINAS;5;5
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2010;DULCES;2;1
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2010;HARINAS;9;8
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2010;LEÑA;10;9
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2010;MADERA - ASERRADO;1;1
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2010;PANIFICADOS;1;1
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2010;POSTES;6;0
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2011;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2011;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;2015;QUESOS;2;2
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2009;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2010;CHACINADOS;2;1
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2010;HARINAS;1;1
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2010;LADRILLERIA;1;0
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2010;LECHE;1;1
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2010;PANIFICADOS;1;1
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2010;QUESOS;4;4
