cod_pais;nom_pais;Region;cod_provincia;nom_provincia;cod_depto;nom_depto;año_del_dato;Cantidad_de_nafs;nafs_ con red eléctrica;naf_con_acceso_a_caminos_y_rutas_cercanas;naf_con_acceso_a_agua_de_red_pública_ (agua corriente)
32;Argentina;NOA;10;CATAMARCA;35;BELEN;2017;97;95;53;87
32;Argentina;NOA;10;CATAMARCA;35;BELEN;Sin dato;43;33;36;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2009;1;0;1;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2010;31;22;22;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2011;193;149;134;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2012;215;134;152;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2013;8;6;7;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2014;15;12;10;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2015;37;27;24;0
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2016;51;47;29;30
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;2017;38;36;22;33
32;Argentina;NOA;10;CATAMARCA;42;CAPAYAN;Sin dato;5;4;3;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2009;1;1;1;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2010;1;0;1;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2011;13;8;8;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2012;5;1;3;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2013;4;2;3;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2014;14;11;11;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2015;8;6;4;0
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2016;5;5;5;5
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;2017;22;22;13;22
32;Argentina;NOA;10;CATAMARCA;49;CAPITAL;Sin dato;7;6;5;0
32;Argentina;NOA;10;CATAMARCA;56;EL ALTO;2009;3;2;1;0
32;Argentina;NOA;10;CATAMARCA;56;EL ALTO;2011;1;1;0;0
32;Argentina;NOA;10;CATAMARCA;56;EL ALTO;2012;31;24;19;0
32;Argentina;NOA;10;CATAMARCA;56;EL ALTO;2013;11;7;6;0
32;Argentina;NOA;10;CATAMARCA;56;EL ALTO;2015;3;2;2;0
32;Argentina;NOA;10;CATAMARCA;56;EL ALTO;2017;15;15;5;12
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2010;2;1;0;0
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2011;8;1;3;0
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2012;32;22;23;0
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2013;19;15;10;0
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2014;10;6;5;0
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2015;1;1;0;0
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2016;6;6;4;6
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2017;5;5;4;5
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;Sin dato;1;1;1;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2010;76;58;44;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2011;9;7;8;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2012;67;56;43;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2013;11;9;6;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2014;10;6;7;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2015;16;3;7;0
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2016;16;16;16;12
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;2017;28;27;23;26
32;Argentina;NOA;10;CATAMARCA;70;LA PAZ;Sin dato;1;0;1;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2009;13;13;12;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2010;46;22;28;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2011;33;22;25;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2012;50;32;39;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2013;37;25;19;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2015;17;12;8;0
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2016;8;7;6;6
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;2017;24;24;11;24
32;Argentina;NOA;10;CATAMARCA;77;PACLIN;Sin dato;2;2;2;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2010;24;17;14;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2011;173;121;125;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2012;135;63;101;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2013;25;17;8;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2014;26;16;13;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2015;21;16;15;0
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2016;13;9;7;2
32;Argentina;NOA;10;CATAMARCA;84;POMAN;2017;3;3;3;3
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2009;333;244;238;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2010;142;112;88;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2011;194;127;131;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2012;140;89;105;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2013;28;16;18;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2014;1;0;0;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2017;47;45;35;45
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;Sin dato;2;2;2;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2009;32;29;21;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2010;148;95;114;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2011;172;107;134;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2012;207;166;178;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2013;16;10;9;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2014;3;2;2;0
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2016;8;8;4;8
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;2017;11;11;10;11
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2010;80;56;57;0
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2011;86;43;51;0
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2012;118;87;86;0
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2013;73;50;43;0
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2014;110;75;64;0
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2015;34;25;23;0
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2016;14;14;13;14
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;2017;140;139;100;125
32;Argentina;NOA;10;CATAMARCA;105;TINOGASTA;Sin dato;13;12;5;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2010;12;5;5;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2011;4;2;3;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2012;30;13;18;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2013;14;7;7;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2014;7;4;6;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2015;34;16;17;0
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2016;8;8;6;8
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;2017;5;5;4;5
32;Argentina;NOA;10;CATAMARCA;112;VALLE VIEJO;Sin dato;1;1;1;0
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;2011;1;1;1;0
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;2012;4;3;3;0
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;2014;1;1;1;0
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;2015;1;1;1;0
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;2016;1;0;0;0
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;2017;78;69;19;15
32;Argentina;NEA;22;CHACO;126;1° DE MAYO;Sin dato;1;1;1;0
32;Argentina;NEA;22;CHACO;36;12 DE OCTUBRE;2010;73;44;48;0
32;Argentina;NEA;22;CHACO;36;12 DE OCTUBRE;2011;22;18;15;0
32;Argentina;NEA;22;CHACO;36;12 DE OCTUBRE;2012;1;0;1;0
32;Argentina;NEA;22;CHACO;36;12 DE OCTUBRE;2016;24;20;20;0
32;Argentina;NEA;22;CHACO;36;12 DE OCTUBRE;2017;7;7;3;0
32;Argentina;NEA;22;CHACO;36;12 DE OCTUBRE;Sin dato;4;3;1;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2009;11;9;8;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2010;37;18;29;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2011;76;41;48;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2012;27;19;22;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2013;10;4;7;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2014;3;3;2;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2015;1;1;1;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2016;2;1;2;0
32;Argentina;NEA;22;CHACO;39;2 DE ABRIL;2017;28;28;5;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2009;18;11;14;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2010;98;60;73;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2011;35;23;25;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2012;13;12;9;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2013;5;4;5;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2014;11;6;9;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2015;3;2;3;0
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;2017;57;42;12;7
32;Argentina;NEA;22;CHACO;168;25 DE MAYO;Sin dato;1;1;1;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2009;36;32;27;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2010;16;6;10;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2011;14;11;11;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2012;11;7;11;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2013;7;2;5;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2014;21;14;16;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2015;20;17;19;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2016;2;2;0;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;2017;4;3;1;0
32;Argentina;NEA;22;CHACO;105;9 DE JULIO;Sin dato;1;0;0;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2010;15;9;12;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2011;85;73;68;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2012;6;3;6;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2013;1;1;1;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2014;44;34;32;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2015;22;18;17;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2016;7;6;7;0
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;2017;34;6;10;3
32;Argentina;NEA;22;CHACO;7;ALMIRANTE BROWN;Sin dato;13;1;1;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2009;1;1;0;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2010;23;14;11;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2011;43;24;23;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2012;16;15;12;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2014;1;1;1;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2015;26;17;21;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2016;1;1;0;0
32;Argentina;NEA;22;CHACO;14;BERMEJO;2017;131;119;34;55
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2009;26;20;22;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2010;50;31;42;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2011;4;2;3;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2012;5;1;3;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2013;1;1;1;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2014;2;2;2;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;2017;6;6;3;0
32;Argentina;NEA;22;CHACO;28;CHACABUCO;Sin dato;3;1;2;0
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2010;1;0;1;0
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2011;34;17;25;0
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2012;16;10;14;0
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2014;19;17;9;0
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2015;1;1;1;0
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2016;12;12;12;3
32;Argentina;NEA;22;CHACO;21;COMANDANTE FERNANDEZ;2017;10;10;9;2
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2010;14;10;14;0
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2011;114;94;79;0
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2012;30;28;26;0
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2014;13;12;11;0
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2015;29;14;14;0
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2016;3;2;0;0
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;2017;89;84;19;21
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;Sin dato;3;3;2;0
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;2010;35;15;30;0
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;2011;23;9;22;0
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;2012;4;1;2;0
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;2015;3;3;3;0
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;2017;1;1;0;0
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2009;2;2;0;0
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2010;3;0;0;0
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2011;10;6;9;0
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2013;2;2;2;0
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2014;13;10;10;0
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2017;25;24;8;16
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2009;19;16;14;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2010;632;410;481;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2011;529;405;387;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2012;44;28;33;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2013;42;30;31;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2014;89;54;68;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2015;37;32;25;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2016;5;5;2;0
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;2017;35;25;5;2
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;Sin dato;5;4;4;0
32;Argentina;NEA;22;CHACO;70;INDEPENDENCIA;2010;21;13;14;0
32;Argentina;NEA;22;CHACO;70;INDEPENDENCIA;2011;43;34;33;0
32;Argentina;NEA;22;CHACO;70;INDEPENDENCIA;2013;2;2;1;0
32;Argentina;NEA;22;CHACO;70;INDEPENDENCIA;2014;29;24;20;0
32;Argentina;NEA;22;CHACO;70;INDEPENDENCIA;2016;3;2;2;0
32;Argentina;NEA;22;CHACO;70;INDEPENDENCIA;2017;4;4;1;1
32;Argentina;NEA;22;CHACO;77;LIBERTAD;2011;2;2;2;0
32;Argentina;NEA;22;CHACO;77;LIBERTAD;2012;11;10;7;0
32;Argentina;NEA;22;CHACO;77;LIBERTAD;2014;1;1;0;0
32;Argentina;NEA;22;CHACO;77;LIBERTAD;2015;6;5;1;0
32;Argentina;NEA;22;CHACO;77;LIBERTAD;2017;18;17;8;5
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2009;56;47;46;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2010;233;122;128;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2011;75;45;45;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2012;11;11;8;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2013;12;6;6;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2014;14;13;10;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2015;21;19;18;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2016;22;16;14;0
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;2017;270;229;72;84
32;Argentina;NEA;22;CHACO;84;LIBERTADOR GENERAL SAN MARTIN;Sin dato;3;1;2;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2009;107;80;81;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2010;103;75;76;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2011;42;25;31;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2012;10;8;7;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2013;20;8;17;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2014;28;23;20;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2015;25;24;16;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2016;2;2;1;0
32;Argentina;NEA;22;CHACO;91;MAIPU;2017;1;1;0;0
32;Argentina;NEA;22;CHACO;91;MAIPU;Sin dato;1;1;1;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2010;2;1;2;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2011;7;4;5;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2012;3;1;2;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2013;74;51;40;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2014;13;9;11;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2015;33;24;22;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2016;12;12;11;0
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;2017;63;58;25;11
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J. FONTANA;Sin dato;2;2;2;0
32;Argentina;NEA;22;CHACO;112;O' HIGGINS;2011;10;10;7;0
32;Argentina;NEA;22;CHACO;112;O' HIGGINS;2012;3;2;2;0
32;Argentina;NEA;22;CHACO;112;O' HIGGINS;2013;5;4;3;0
32;Argentina;NEA;22;CHACO;112;O' HIGGINS;2014;15;13;8;0
32;Argentina;NEA;22;CHACO;112;O' HIGGINS;2015;11;7;8;0
32;Argentina;NEA;22;CHACO;112;O' HIGGINS;2017;6;6;5;3
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2010;105;65;70;0
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2011;8;7;6;0
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2012;61;36;52;0
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2014;1;1;1;0
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2015;3;3;2;0
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2016;1;0;1;0
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;2017;16;16;0;5
32;Argentina;NEA;22;CHACO;119;PRESIDENTE DE LA PLAZA;Sin dato;2;2;2;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2009;16;15;14;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2010;241;134;176;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2011;312;159;188;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2012;23;16;14;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2013;3;3;1;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2014;25;17;11;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2015;22;13;12;0
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2016;11;11;10;1
32;Argentina;NEA;22;CHACO;133;QUITILIPI;2017;38;32;34;11
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2010;1;1;0;0
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2011;15;8;13;0
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2012;12;9;8;0
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2013;6;3;3;0
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2014;18;14;12;0
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2015;12;9;8;0
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2016;16;14;2;9
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;2017;76;74;25;43
32;Argentina;NEA;22;CHACO;140;SAN FERNANDO;Sin dato;18;14;13;0
32;Argentina;NEA;22;CHACO;147;SAN LORENZO;2011;21;20;14;0
32;Argentina;NEA;22;CHACO;147;SAN LORENZO;2013;2;1;1;0
32;Argentina;NEA;22;CHACO;147;SAN LORENZO;2014;30;19;23;0
32;Argentina;NEA;22;CHACO;147;SAN LORENZO;2015;35;27;23;0
32;Argentina;NEA;22;CHACO;147;SAN LORENZO;2017;90;78;41;25
32;Argentina;NEA;22;CHACO;147;SAN LORENZO;Sin dato;1;1;0;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2009;36;30;32;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2010;44;22;15;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2011;231;127;137;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2012;35;29;33;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2013;1;0;0;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2014;29;25;21;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2015;8;6;7;0
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2017;64;62;30;11
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;Sin dato;2;0;1;0
32;Argentina;NEA;22;CHACO;161;TAPENAGA;2016;4;1;1;0
32;Argentina;NEA;22;CHACO;161;TAPENAGA;2017;10;10;0;7
32;Argentina;NEA;22;CHACO;161;TAPENAGA;Sin dato;1;1;1;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2009;9;5;7;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2010;19;8;16;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2011;40;14;25;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2012;62;36;47;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2013;7;6;7;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2015;9;9;8;0
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;2017;3;1;0;1
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;Sin dato;4;0;0;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2009;103;63;69;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2010;220;160;143;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2011;94;60;33;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2012;46;23;21;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2013;24;13;20;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2015;6;6;5;0
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2016;2;1;1;1
32;Argentina;PATAGONIA;26;CHUBUT;14;CUSHAMEN;2017;105;75;50;48
32;Argentina;PATAGONIA;26;CHUBUT;21;ESCALANTE;2012;1;0;0;0
32;Argentina;PATAGONIA;26;CHUBUT;21;ESCALANTE;2016;1;1;1;1
32;Argentina;PATAGONIA;26;CHUBUT;21;ESCALANTE;2017;144;138;72;135
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2009;32;14;23;0
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2010;99;49;70;0
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2011;43;28;18;0
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2012;5;2;2;0
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2013;2;2;2;0
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2015;1;1;1;0
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2017;7;6;5;2
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;2010;15;6;14;0
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;2011;3;3;3;0
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;2012;15;10;12;0
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;2013;12;8;8;0
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;2017;5;4;4;4
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;2009;20;14;18;0
